deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TE	TE	0.0%	73.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TE	TH	21.67%	91.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TH	EN	41.67%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TH	FR	81.67%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TH	DE	0.0%	93.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TH	ZH	91.67%	90.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TH	JA	30.0%	41.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TH	RU	88.33%	86.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TH	ES	70.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TH	SW	45.0%	78.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TH	BN	0.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TH	TE	0.0%	91.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TH	TH	66.67%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	EN	EN	100.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	EN	FR	18.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	EN	DE	81.67%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	EN	ZH	86.67%	91.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	EN	JA	18.33%	71.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	EN	RU	98.33%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	EN	ES	10.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	EN	SW	3.33%	31.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	EN	BN	0.0%	81.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	EN	TE	8.33%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	EN	TH	13.33%	91.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	FR	EN	100.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	FR	FR	46.67%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	FR	DE	85.0%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	FR	ZH	86.67%	90.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	FR	JA	30.0%	71.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	FR	RU	96.67%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	FR	ES	23.33%	98.33%
